,timestamp,Alt_Baro,Alt_VPS,VZ
1:39:19.1 PM,423.3,29.5,27.2,0
1:39:19.1 PM,423.4,29.5,27.2,0
1:39:19.2 PM,423.5,29.5,27.2,0
1:39:19.3 PM,423.6,29.5,27.2,0
1:39:19.4 PM,423.7,29.5,27.2,0
1:39:19.5 PM,423.8,29.5,27.2,0
1:39:19.6 PM,423.9,29.5,27.2,0
1:39:19.7 PM,424.0,29.5,27.2,0
1:39:19.9 PM,424.1,29.5,27.2,0
1:39:20.0 PM,424.2,29.5,27.2,0
1:39:20.1 PM,424.3,29.5,27.2,0
1:39:20.2 PM,424.4,29.5,27.2,0
1:39:20.3 PM,424.5,29.5,27.2,0
1:39:20.4 PM,424.6,29.5,27.2,0
1:39:20.5 PM,424.7,29.5,27.2,0
1:39:20.5 PM,424.8,29.5,27.2,0
1:39:20.6 PM,424.9,29.5,27.2,0
1:39:20.7 PM,425.0,29.5,27.2,0
1:39:20.8 PM,425.1,29.5,27.2,0
1:39:20.9 PM,425.2,29.5,27.2,0
1:39:21.0 PM,425.3,29.5,27.2,0
1:39:21.1 PM,425.4,29.5,27.2,0
1:39:21.2 PM,425.5,29.5,27.2,0
1:39:21.4 PM,425.6,29.5,27.2,0
1:39:21.5 PM,425.7,29.5,27.2,0
1:39:21.6 PM,425.8,29.5,27.2,0
1:39:21.7 PM,425.9,29.5,27.2,0
1:39:21.8 PM,426.0,29.5,27.2,0
1:39:21.9 PM,426.1,29.5,27.2,0
1:39:22.0 PM,426.2,29.5,27.2,0
1:39:22.1 PM,426.3,29.5,27.2,0
1:39:22.1 PM,426.4,29.5,27.2,0
1:39:22.2 PM,426.5,29.5,27.2,0
1:39:22.3 PM,426.6,29.5,27.2,0
1:39:22.4 PM,426.7,29.5,27.2,0
1:39:22.5 PM,426.8,29.5,27.2,0
1:39:22.6 PM,426.9,29.5,27.2,0
1:39:22.7 PM,427.0,29.5,27.2,0
1:39:22.8 PM,427.1,29.5,27.2,0
1:39:23.0 PM,427.2,29.5,27.2,0
1:39:23.1 PM,427.3,29.5,27.2,0
1:39:23.2 PM,427.4,29.5,27.2,0
1:39:23.3 PM,427.5,29.5,27.2,0
1:39:23.4 PM,427.6,29.5,27.2,0
1:39:23.5 PM,427.7,29.5,27.2,0
1:39:23.6 PM,427.8,29.5,27.2,0
1:39:23.7 PM,427.9,29.5,27.2,0
1:39:23.8 PM,428.0,29.5,27.2,0
1:39:23.9 PM,428.1,29.5,27.2,0
1:39:24.0 PM,428.2,29.5,27.2,0
1:39:24.0 PM,428.3,29.5,27.2,0
1:39:24.1 PM,428.4,29.5,27.2,0
1:39:24.2 PM,428.5,29.5,27.2,0
1:39:24.3 PM,428.6,29.5,27.2,0
1:39:24.4 PM,428.7,29.5,27.2,0
1:39:24.5 PM,428.8,29.5,27.2,0
1:39:24.6 PM,428.9,29.5,27.2,0
1:39:24.7 PM,429.0,29.5,27.2,0
1:39:24.8 PM,429.1,29.5,27.2,0
1:39:24.9 PM,429.2,29.5,27.2,0
1:39:25.1 PM,429.3,29.5,27.2,0.2
1:39:25.2 PM,429.4,29.5,27.2,0.5
1:39:25.3 PM,429.5,29.2,27.2,0.9
1:39:25.4 PM,429.6,29.2,26.9,0.9
1:39:25.5 PM,429.7,29.2,26.9,1.1
1:39:25.6 PM,429.8,28.9,26.6,1.1
1:39:25.7 PM,429.9,28.5,26.6,1.1
1:39:25.8 PM,430.0,28.5,26.2,1.1
1:39:25.9 PM,430.1,28.2,26.2,1.1
1:39:25.9 PM,430.2,28.2,25.9,1.1
1:39:26.0 PM,430.3,27.9,25.9,0.9
1:39:26.1 PM,430.4,27.9,25.6,0.9
1:39:26.2 PM,430.5,27.9,25.6,0.9
1:39:26.4 PM,430.6,27.6,25.6,0.9
1:39:26.5 PM,430.8,27.2,25.3,1.1
1:39:26.6 PM,430.9,27.2,24.9,1.1
1:39:26.7 PM,431.0,26.9,24.9,0.9
1:39:26.8 PM,431.1,26.9,24.6,1.1
1:39:26.9 PM,431.2,26.6,24.6,0.9
1:39:27.0 PM,431.3,26.6,24.6,0.7
1:39:27.2 PM,431.4,26.6,24.6,0.5
1:39:27.3 PM,431.5,26.6,24.6,0.2
1:39:27.4 PM,431.6,26.6,24.3,0
1:39:27.5 PM,431.7,26.6,24.3,0.2
1:39:27.6 PM,431.8,26.6,24.3,0.7
1:39:27.7 PM,431.9,26.2,24.3,0.5
1:39:27.8 PM,432.0,26.2,24.3,0.2
1:39:27.9 PM,432.1,26.2,24.3,0
1:39:28.0 PM,432.2,26.2,24.3,0
1:39:28.0 PM,432.3,26.2,24.3,0
1:39:28.1 PM,432.4,26.2,24.3,0
1:39:28.2 PM,432.5,26.2,24.3,0
1:39:28.3 PM,432.6,26.2,24.3,0
1:39:28.4 PM,432.7,26.2,24.3,0
1:39:28.5 PM,432.8,26.2,24.3,0
1:39:28.6 PM,432.9,26.2,24.3,0
1:39:28.7 PM,433.0,26.6,24.3,0
1:39:28.9 PM,433.1,26.2,24.3,0.7
1:39:29.0 PM,433.2,26.2,24.0,0.9
1:39:29.1 PM,433.3,26.2,24.0,1.1
1:39:29.2 PM,433.4,25.9,23.6,1.1
1:39:29.3 PM,433.5,25.6,23.6,1.3
1:39:29.4 PM,433.6,25.6,23.3,1.3
1:39:29.4 PM,433.7,25.3,23.3,1.3
1:39:29.5 PM,433.8,25.3,23.0,1.3
1:39:29.6 PM,433.9,24.9,22.6,1.3
1:39:29.7 PM,434.0,24.6,22.6,1.3
1:39:29.8 PM,434.1,24.6,22.3,1.3
1:39:29.9 PM,434.2,24.3,22.3,1.3
1:39:30.0 PM,434.3,24.3,22.0,1.3
1:39:30.1 PM,434.4,24.0,22.0,1.3
1:39:30.2 PM,434.5,24.0,21.7,1.3
1:39:30.4 PM,434.6,23.6,21.7,1.3
1:39:30.5 PM,434.7,23.3,21.3,1.3
1:39:30.6 PM,434.8,23.3,21.3,1.3
1:39:30.7 PM,434.9,23.0,21.0,1.3
1:39:30.8 PM,435.0,23.0,21.0,1.3
1:39:30.9 PM,435.1,22.6,20.7,1.1
1:39:31.0 PM,435.2,22.6,20.7,1.1
1:39:31.1 PM,435.3,22.3,20.3,0.9
1:39:31.1 PM,435.4,22.3,20.3,0.5
1:39:31.2 PM,435.5,22.3,20.3,0.2
1:39:31.3 PM,435.6,22.3,20.3,0
1:39:31.4 PM,435.7,22.3,20.3,0
1:39:31.5 PM,435.8,22.3,20.3,0
1:39:31.7 PM,435.9,22.3,20.3,0
1:39:31.8 PM,436.0,22.3,20.3,0
1:39:31.8 PM,436.1,22.3,20.3,0
1:39:32.0 PM,436.2,22.3,20.3,0
1:39:32.1 PM,436.3,22.3,20.3,0
1:39:32.2 PM,436.4,22.3,20.3,0
1:39:32.3 PM,436.5,22.3,20.3,0
1:39:32.4 PM,436.6,22.3,20.3,0
1:39:32.5 PM,436.7,22.3,20.3,0
1:39:32.6 PM,436.8,22.3,20.3,0
1:39:32.7 PM,436.9,22.3,20.3,0.5
1:39:32.8 PM,437.0,22.3,20.3,0.7
1:39:32.8 PM,437.1,22.0,20.3,0.7
1:39:32.9 PM,437.2,22.0,20.0,0.9
1:39:33.0 PM,437.3,21.7,20.0,0.9
1:39:33.1 PM,437.4,21.7,19.7,0.9
1:39:33.2 PM,437.5,21.3,19.7,0.9
1:39:33.3 PM,437.6,21.3,19.7,0.9
1:39:33.4 PM,437.7,21.3,19.4,0.9
1:39:33.5 PM,437.8,21.0,19.4,0.9
1:39:33.6 PM,437.9,21.0,19.0,0.9
1:39:33.8 PM,438.0,20.7,19.0,0.7
1:39:33.9 PM,438.1,20.7,19.0,0.7
1:39:34.1 PM,438.2,20.7,18.7,0.7
1:39:34.2 PM,438.4,20.3,18.7,0.2
1:39:34.3 PM,438.5,20.3,18.7,0.5
1:39:34.4 PM,438.6,20.3,18.4,0.7
1:39:34.5 PM,438.7,20.0,18.4,0.7
1:39:34.6 PM,438.8,20.0,18.4,0.7
1:39:34.6 PM,438.9,20.0,18.0,0.7
1:39:34.7 PM,439.0,19.7,18.0,0.9
1:39:34.8 PM,439.1,19.7,18.0,0.7
1:39:34.9 PM,439.2,19.7,17.7,0.5
1:39:35.0 PM,439.3,19.7,17.7,0.2
1:39:35.1 PM,439.4,19.4,17.7,0.2
1:39:35.2 PM,439.5,19.4,17.7,0
1:39:35.3 PM,439.6,19.4,17.7,0
1:39:35.4 PM,439.7,19.7,17.7,0
1:39:35.6 PM,439.8,19.7,17.7,0
1:39:35.7 PM,439.9,19.7,17.7,0
1:39:35.8 PM,440.0,19.7,17.7,0
1:39:35.9 PM,440.1,19.7,17.7,0
1:39:36.0 PM,440.2,19.7,17.7,0
1:39:36.1 PM,440.3,19.7,17.7,0
1:39:36.2 PM,440.4,19.7,17.7,0
1:39:36.3 PM,440.5,19.7,17.7,0
1:39:36.4 PM,440.6,19.7,17.7,0
1:39:36.4 PM,440.7,19.7,17.7,0
1:39:36.5 PM,440.8,19.7,17.7,0
1:39:36.6 PM,440.9,19.7,17.7,0
1:39:36.7 PM,441.0,19.7,17.7,0
1:39:36.8 PM,441.1,19.7,17.7,0
1:39:36.9 PM,441.2,19.7,17.7,0
1:39:37.0 PM,441.3,19.7,17.7,0
1:39:37.1 PM,441.4,19.7,17.7,0
1:39:37.2 PM,441.5,19.7,17.7,0.5
1:39:37.3 PM,441.6,19.7,17.7,0.7
1:39:37.4 PM,441.7,19.4,17.4,0.9
1:39:37.6 PM,441.8,19.4,17.4,0.9
1:39:37.7 PM,441.9,19.0,17.1,0.9
1:39:37.8 PM,442.0,19.0,17.1,0.9
1:39:37.9 PM,442.1,18.7,16.7,1.1
1:39:38.0 PM,442.2,18.7,16.7,0.9
1:39:38.1 PM,442.3,18.4,16.7,1.1
1:39:38.2 PM,442.4,18.4,16.4,1.1
1:39:38.3 PM,442.5,18.0,16.4,0.9
1:39:38.3 PM,442.6,18.0,16.1,0.9
1:39:38.4 PM,442.7,18.0,16.1,0.9
1:39:38.5 PM,442.8,17.7,16.1,0.9
1:39:38.6 PM,442.9,17.7,15.7,0.9
1:39:38.7 PM,443.0,17.4,15.7,0.9
1:39:38.8 PM,443.1,17.4,15.7,0.7
1:39:39.0 PM,443.2,17.4,15.7,0.5
1:39:39.1 PM,443.3,17.4,15.4,0.2
1:39:39.2 PM,443.4,17.1,15.4,0
1:39:39.3 PM,443.5,17.1,15.4,0
1:39:39.4 PM,443.6,17.1,15.7,0
1:39:39.5 PM,443.7,17.1,15.7,0
1:39:39.6 PM,443.8,17.1,15.7,0.2
1:39:39.7 PM,443.9,17.1,15.4,0.5
1:39:39.7 PM,444.0,17.1,15.4,0.7
1:39:39.8 PM,444.1,16.7,15.4,0.7
1:39:39.9 PM,444.2,16.7,16.1,0.7
1:39:40.0 PM,444.3,16.7,16.1,0.5
1:39:40.1 PM,444.4,16.7,16.1,0.2
1:39:40.2 PM,444.5,16.7,16.1,0
1:39:40.3 PM,444.6,16.7,16.1,0
1:39:40.4 PM,444.7,16.7,16.1,0
1:39:40.6 PM,444.8,16.7,16.1,0
1:39:40.7 PM,444.9,16.7,16.1,0
1:39:40.8 PM,445.0,16.7,16.1,0
1:39:40.9 PM,445.1,16.7,16.1,0
1:39:41.0 PM,445.2,16.7,16.1,0
1:39:41.1 PM,445.3,16.7,16.1,0
1:39:41.2 PM,445.4,16.7,16.1,0
1:39:41.3 PM,445.5,16.7,16.1,0
1:39:41.3 PM,445.6,16.7,16.1,0
1:39:41.4 PM,445.7,16.7,16.1,0
1:39:41.5 PM,445.8,16.7,16.1,0
1:39:41.6 PM,445.9,16.7,16.1,0
1:39:41.7 PM,446.0,16.7,16.1,0
1:39:41.8 PM,446.1,16.7,16.1,0
1:39:41.9 PM,446.2,16.7,16.1,0
1:39:42.0 PM,446.3,16.7,16.1,0
1:39:42.2 PM,446.4,16.7,16.1,0
1:39:42.3 PM,446.5,16.7,16.1,0
1:39:42.4 PM,446.6,16.7,16.1,0
1:39:42.5 PM,446.7,16.7,16.1,0
1:39:42.6 PM,446.8,16.7,16.1,0
1:39:42.7 PM,446.9,16.7,16.1,0
1:39:42.8 PM,447.0,16.7,16.1,0
1:39:42.8 PM,447.1,16.7,16.1,0
1:39:42.9 PM,447.2,16.4,16.1,0.2
1:39:43.0 PM,447.3,16.4,16.1,0
1:39:43.1 PM,447.4,16.4,15.7,0
1:39:43.2 PM,447.5,16.4,15.7,0
1:39:43.3 PM,447.6,16.4,15.7,0
1:39:43.4 PM,447.7,16.4,15.7,0
1:39:43.5 PM,447.8,16.4,15.7,0
1:39:43.7 PM,447.9,16.4,15.7,0
1:39:43.9 PM,448.0,16.4,15.7,0
1:39:44.0 PM,448.2,16.4,15.7,0
1:39:44.1 PM,448.3,16.4,15.7,0
1:39:44.2 PM,448.4,16.4,15.7,0
1:39:44.3 PM,448.5,16.4,15.7,0.2
1:39:44.4 PM,448.6,16.4,15.4,0.5
1:39:44.4 PM,448.7,16.1,15.4,0.7
1:39:44.5 PM,448.8,16.1,15.4,0.7
1:39:44.6 PM,448.9,15.7,15.4,0.7
1:39:44.7 PM,449.0,15.7,15.1,0.9
1:39:44.8 PM,449.1,15.7,15.1,0.9
1:39:44.9 PM,449.2,15.4,14.8,0.7
1:39:45.0 PM,449.3,15.4,14.8,0.9
1:39:45.2 PM,449.4,15.1,14.4,0.7
1:39:45.3 PM,449.5,15.1,14.4,0.7
1:39:45.4 PM,449.6,15.1,14.4,0.7
1:39:45.5 PM,449.7,14.8,14.1,0.7
1:39:45.6 PM,449.8,14.8,14.1,0.7
1:39:45.7 PM,449.9,14.8,13.8,0.7
1:39:45.8 PM,450.0,14.4,13.8,0.7
1:39:45.9 PM,450.1,14.4,13.8,0.7
1:39:46.0 PM,450.2,14.1,13.5,0.7
1:39:46.0 PM,450.3,14.1,13.5,0.7
1:39:46.1 PM,450.4,14.1,13.5,0.7
1:39:46.2 PM,450.5,13.8,13.1,0.7
1:39:46.3 PM,450.6,13.8,13.1,0.7
1:39:46.4 PM,450.7,13.8,13.1,0.5
1:39:46.5 PM,450.8,13.5,12.8,0.7
1:39:46.6 PM,450.9,13.5,12.8,0.7
1:39:46.7 PM,451.0,13.5,12.8,0.5
1:39:46.9 PM,451.1,13.5,12.5,0.5
1:39:47.0 PM,451.2,13.1,12.5,0.5
1:39:47.1 PM,451.3,13.1,12.5,0.5
1:39:47.2 PM,451.4,13.1,12.5,0.5
1:39:47.3 PM,451.5,12.8,12.1,0.5
1:39:47.4 PM,451.6,12.8,12.1,0.5
1:39:47.5 PM,451.7,12.8,12.1,0.5
1:39:47.6 PM,451.8,12.8,12.1,0.2
1:39:47.7 PM,451.9,12.5,12.1,0.2
1:39:47.8 PM,452.0,12.5,12.1,0
1:39:47.8 PM,452.1,12.5,11.8,0
1:39:47.9 PM,452.2,12.5,11.8,0
1:39:48.0 PM,452.3,12.5,11.8,0
1:39:48.1 PM,452.4,12.5,11.8,0
1:39:48.2 PM,452.5,12.5,11.8,0
1:39:48.3 PM,452.6,12.5,11.8,0
1:39:48.4 PM,452.7,12.5,11.8,0
1:39:48.6 PM,452.8,12.5,11.8,0
1:39:48.7 PM,452.9,12.5,11.8,0
1:39:48.8 PM,453.0,12.5,11.8,0
1:39:48.9 PM,453.1,12.5,11.8,0
1:39:49.0 PM,453.2,12.5,11.8,0
1:39:49.1 PM,453.3,12.5,11.8,0
1:39:49.2 PM,453.4,12.5,11.8,0
1:39:49.3 PM,453.5,12.5,11.8,0
1:39:49.3 PM,453.6,12.5,11.5,0
1:39:49.4 PM,453.7,12.5,11.5,0
1:39:49.6 PM,453.8,12.5,11.5,0
1:39:49.7 PM,454.0,12.5,11.5,0
1:39:49.8 PM,454.1,12.5,11.8,0
1:39:49.9 PM,454.2,12.5,11.5,0
1:39:50.1 PM,454.3,12.5,11.5,0
1:39:50.2 PM,454.4,12.5,11.5,0
1:39:50.3 PM,454.5,12.5,11.5,0
1:39:50.4 PM,454.6,12.5,11.8,0
1:39:50.5 PM,454.7,12.5,11.8,0
1:39:50.6 PM,454.8,12.5,11.8,0
1:39:50.7 PM,454.9,12.5,11.8,0
1:39:50.8 PM,455.0,12.5,11.8,0
1:39:50.8 PM,455.1,12.5,11.8,0
1:39:50.9 PM,455.2,12.5,11.8,0
1:39:51.0 PM,455.3,12.5,11.5,0.2
1:39:51.1 PM,455.4,12.5,11.5,0.2
1:39:51.2 PM,455.5,12.1,11.5,0.5
1:39:51.3 PM,455.6,12.1,11.5,0.5
1:39:51.4 PM,455.7,12.1,11.5,0.5
1:39:51.6 PM,455.8,12.1,11.2,0.5
1:39:51.7 PM,455.9,11.8,11.2,0.5
1:39:51.8 PM,456.0,11.8,11.2,0.5
1:39:51.9 PM,456.1,11.8,11.2,0.5
1:39:52.0 PM,456.2,11.8,10.8,0.5
1:39:52.1 PM,456.3,11.5,10.8,0.5
1:39:52.2 PM,456.4,11.5,10.8,0.2
1:39:52.3 PM,456.5,11.5,10.8,0.2
1:39:52.4 PM,456.6,11.5,10.8,0.2
1:39:52.5 PM,456.7,11.5,10.5,0.2
1:39:52.5 PM,456.8,11.5,10.5,0.2
1:39:52.6 PM,456.9,11.2,10.5,0
1:39:52.7 PM,457.0,11.2,10.5,0
1:39:52.8 PM,457.1,11.2,10.5,0
1:39:52.9 PM,457.2,11.2,10.5,0
1:39:53.0 PM,457.3,11.2,10.5,0
1:39:53.2 PM,457.4,11.2,10.5,0
1:39:53.3 PM,457.5,11.2,10.5,0
1:39:53.4 PM,457.6,11.2,10.5,0
1:39:53.6 PM,457.7,11.2,10.5,0
1:39:53.7 PM,457.9,11.2,10.5,0
1:39:53.8 PM,458.0,11.2,10.5,0
1:39:53.9 PM,458.1,11.2,10.5,0
1:39:54.0 PM,458.2,11.2,10.5,0
1:39:54.0 PM,458.3,11.2,10.5,0
1:39:54.1 PM,458.4,11.2,10.5,0
1:39:54.2 PM,458.5,11.2,10.5,0
1:39:54.3 PM,458.6,11.2,10.5,0
1:39:54.4 PM,458.7,11.2,10.5,0
1:39:54.5 PM,458.8,11.2,10.5,0
1:39:54.6 PM,458.9,11.2,10.5,0
1:39:54.7 PM,459.0,11.2,10.5,0
1:39:54.9 PM,459.1,11.2,10.5,0
1:39:55.0 PM,459.2,11.2,10.5,0
1:39:55.1 PM,459.3,11.2,10.5,0
1:39:55.2 PM,459.4,11.2,10.5,0.2
1:39:55.3 PM,459.5,11.2,10.5,0.2
1:39:55.4 PM,459.6,10.8,10.2,0.5
1:39:55.5 PM,459.7,10.8,10.2,0.5
1:39:55.6 PM,459.8,10.8,10.2,0.7
1:39:55.7 PM,459.9,10.8,10.2,0.7
1:39:55.8 PM,460.0,10.5,9.8,0.7
1:39:55.8 PM,460.1,10.5,9.8,0.5
1:39:55.9 PM,460.2,10.5,9.8,0.5
1:39:56.0 PM,460.3,10.2,9.8,0.5
1:39:56.1 PM,460.4,10.2,9.5,0.5
1:39:56.2 PM,460.5,10.2,9.5,0.2
1:39:56.3 PM,460.6,10.2,9.5,0.5
1:39:56.4 PM,460.7,10.2,9.2,0.5
1:39:56.5 PM,460.8,9.8,9.2,0.2
1:39:56.6 PM,460.9,9.8,9.2,0.2
1:39:56.8 PM,461.0,9.8,9.2,0.2
1:39:56.9 PM,461.1,9.8,9.2,0.2
1:39:57.0 PM,461.2,9.8,8.9,0.2
1:39:57.1 PM,461.3,9.8,8.9,0.2
1:39:57.2 PM,461.4,9.5,8.9,0
1:39:57.2 PM,461.5,9.5,8.9,0
1:39:57.3 PM,461.6,9.5,8.9,0
1:39:57.4 PM,461.7,9.5,8.9,0
1:39:57.5 PM,461.8,9.5,8.9,0
1:39:57.6 PM,461.9,9.5,8.9,0
1:39:57.7 PM,462.0,9.5,8.9,0
1:39:57.8 PM,462.1,9.5,8.9,0
1:39:57.9 PM,462.2,9.5,8.9,0
1:39:58.1 PM,462.3,9.5,8.9,0
1:39:58.2 PM,462.4,9.5,8.9,0
1:39:58.3 PM,462.5,9.5,8.9,0
1:39:58.4 PM,462.6,9.5,8.9,0
1:39:58.5 PM,462.7,9.5,8.9,0
1:39:58.6 PM,462.8,9.5,8.9,0
1:39:58.7 PM,462.9,9.5,8.9,0
1:39:58.7 PM,463.0,9.5,8.9,0
1:39:58.8 PM,463.1,9.5,8.9,0
1:39:58.9 PM,463.2,9.5,8.9,0
1:39:59.0 PM,463.3,9.5,8.9,0
1:39:59.1 PM,463.4,9.5,8.9,0
1:39:59.2 PM,463.5,9.5,8.9,0
1:39:59.3 PM,463.6,9.5,9.2,0
1:39:59.4 PM,463.7,9.5,9.2,0
1:39:59.5 PM,463.8,9.8,8.9,0
1:39:59.7 PM,463.9,9.8,8.9,0
1:39:59.8 PM,464.0,9.8,8.9,0
1:39:59.9 PM,464.1,9.5,8.9,0
1:40:00.0 PM,464.2,9.5,8.9,0
1:40:00.1 PM,464.3,9.8,8.9,0
1:40:00.2 PM,464.4,9.5,8.9,0
1:40:00.3 PM,464.5,9.5,8.9,0
1:40:00.4 PM,464.6,9.5,8.9,0
1:40:00.5 PM,464.7,9.5,8.9,0
1:40:00.6 PM,464.8,9.5,8.9,0
1:40:00.6 PM,464.9,9.8,8.9,0
1:40:00.7 PM,465.0,9.8,8.9,0
1:40:00.8 PM,465.1,9.8,8.9,0
1:40:00.9 PM,465.2,9.8,8.9,0
1:40:01.0 PM,465.3,9.8,8.9,0
1:40:01.1 PM,465.4,9.8,8.9,0
1:40:01.2 PM,465.5,9.8,8.9,0
1:40:01.3 PM,465.6,9.8,8.9,0
1:40:01.5 PM,465.7,9.8,8.9,0
1:40:01.6 PM,465.8,9.8,8.9,0
1:40:01.7 PM,465.9,9.8,8.9,0
1:40:01.8 PM,466.0,9.8,8.9,0
1:40:01.9 PM,466.1,9.5,8.9,0
1:40:02.0 PM,466.2,9.5,8.9,0.2
1:40:02.1 PM,466.3,9.5,8.9,0.2
1:40:02.1 PM,466.4,9.5,8.5,0.5
1:40:02.2 PM,466.5,9.5,8.5,0.5
1:40:02.3 PM,466.6,9.2,8.5,0.5
1:40:02.4 PM,466.7,9.2,8.5,0.5
1:40:02.5 PM,466.8,9.2,8.2,0.5
1:40:02.6 PM,466.9,9.2,8.2,0.5
1:40:02.7 PM,467.0,8.9,8.2,0.2
1:40:02.9 PM,467.1,8.9,8.2,0
1:40:03.0 PM,467.2,8.9,8.2,0
1:40:03.1 PM,467.3,8.9,8.2,0
1:40:03.2 PM,467.4,8.9,8.2,0
1:40:03.3 PM,467.5,8.9,8.2,0
1:40:03.4 PM,467.6,8.9,8.2,0
1:40:03.5 PM,467.7,8.9,7.9,0.2
1:40:03.5 PM,467.8,8.9,7.9,0.2
1:40:03.6 PM,467.9,8.9,7.9,0.2
1:40:03.7 PM,468.0,8.9,7.9,0.2
1:40:03.8 PM,468.1,8.9,7.9,0.2
1:40:03.9 PM,468.2,8.5,7.9,0.2
1:40:04.0 PM,468.3,8.5,7.9,0.2
1:40:04.1 PM,468.4,8.5,7.5,0.2
1:40:04.2 PM,468.5,8.5,7.5,0.2
1:40:04.4 PM,468.6,8.5,7.5,0.2
1:40:04.5 PM,468.7,8.5,7.5,0.2
1:40:04.6 PM,468.8,8.5,7.5,0.2
1:40:04.7 PM,468.9,8.5,7.5,0.2
1:40:04.8 PM,469.0,8.2,7.5,0.2
1:40:04.9 PM,469.1,8.2,7.2,0.2
1:40:05.0 PM,469.2,8.2,7.2,0.2
1:40:05.1 PM,469.3,8.2,7.2,0.2
1:40:05.2 PM,469.4,8.2,7.2,0.2
1:40:05.2 PM,469.5,8.2,7.2,0.2
1:40:05.3 PM,469.6,8.2,7.2,0.2
1:40:05.4 PM,469.7,8.2,7.2,0.2
1:40:05.5 PM,469.8,7.9,7.2,0.2
1:40:05.6 PM,469.9,7.9,6.9,0.2
1:40:05.7 PM,470.0,7.9,6.9,0.2
1:40:05.8 PM,470.1,7.9,6.9,0.2
1:40:05.9 PM,470.2,7.9,6.9,0.2
1:40:06.0 PM,470.3,7.9,6.9,0.2
1:40:06.2 PM,470.4,7.5,6.9,0.2
1:40:06.3 PM,470.5,7.5,6.6,0.5
1:40:06.4 PM,470.6,7.5,6.6,0.2
1:40:06.5 PM,470.7,7.5,6.6,0.5
1:40:06.6 PM,470.8,7.5,6.6,0.5
1:40:06.7 PM,470.9,7.2,6.6,0.5
1:40:06.8 PM,471.0,7.2,6.2,0.5
1:40:06.9 PM,471.1,7.2,6.2,0.2
1:40:07.0 PM,471.2,7.2,6.2,0.2
1:40:07.0 PM,471.3,7.2,6.2,0
1:40:07.1 PM,471.4,7.2,6.2,0
1:40:07.2 PM,471.5,7.2,6.2,0
1:40:07.3 PM,471.6,7.2,6.2,0
1:40:07.4 PM,471.7,7.2,6.2,0
1:40:07.5 PM,471.8,6.9,6.2,0.5
1:40:07.6 PM,471.9,6.9,5.9,0.7
1:40:07.8 PM,472.0,6.9,5.9,0.7
1:40:07.9 PM,472.1,6.9,5.9,0.5
1:40:08.0 PM,472.2,6.6,5.9,0.5
1:40:08.1 PM,472.3,6.6,5.6,0.2
1:40:08.2 PM,472.4,6.6,5.6,0
1:40:08.3 PM,472.5,6.6,5.6,0
1:40:08.4 PM,472.6,6.6,5.6,0
1:40:08.5 PM,472.7,6.6,5.6,0
1:40:08.5 PM,472.8,6.6,5.6,0
1:40:08.7 PM,472.9,6.6,5.6,0.2
1:40:08.8 PM,473.1,6.6,5.6,0.2
1:40:08.9 PM,473.2,6.6,5.6,0
1:40:09.0 PM,473.3,6.6,5.6,0
1:40:09.1 PM,473.4,6.6,5.6,0
1:40:09.3 PM,473.5,6.6,5.6,0
1:40:09.4 PM,473.6,6.6,5.6,0
1:40:09.5 PM,473.7,6.6,5.6,0
1:40:09.6 PM,473.8,6.6,5.6,0
1:40:09.7 PM,473.9,6.6,5.6,0
1:40:09.8 PM,474.0,6.6,5.6,0
1:40:09.9 PM,474.1,6.6,5.6,0
1:40:09.9 PM,474.2,6.6,5.6,0
1:40:10.0 PM,474.3,6.6,5.6,0
1:40:10.1 PM,474.4,6.6,5.6,0
1:40:10.2 PM,474.5,6.6,5.6,0
1:40:10.3 PM,474.6,6.6,5.6,0
1:40:10.4 PM,474.7,6.6,5.6,0
1:40:10.5 PM,474.8,6.6,5.6,-0.5
1:40:10.7 PM,474.9,6.6,5.6,-0.7
1:40:10.8 PM,475.0,6.9,5.6,-0.9
1:40:10.9 PM,475.1,6.9,5.9,-1.1
1:40:11.0 PM,475.2,7.2,5.9,-1.1
1:40:11.1 PM,475.3,7.2,6.2,-1.1
1:40:11.2 PM,475.4,7.5,6.2,-1.1
1:40:11.3 PM,475.5,7.5,6.6,-0.7
1:40:11.4 PM,475.6,7.9,6.6,-0.5
1:40:11.5 PM,475.7,7.9,6.6,-0.2
1:40:11.6 PM,475.8,7.9,6.9,0
1:40:11.6 PM,475.9,7.9,6.9,0
1:40:11.7 PM,476.0,7.9,6.9,0
1:40:11.8 PM,476.1,7.9,6.9,-0.5
1:40:11.9 PM,476.2,7.9,6.9,-0.7
1:40:12.1 PM,476.3,8.2,7.2,-1.1
1:40:12.2 PM,476.5,8.5,7.5,-1.3
1:40:12.3 PM,476.6,8.9,7.5,-1.3
1:40:12.5 PM,476.7,8.9,7.9,-1.3
1:40:12.6 PM,476.8,9.2,8.2,-1.3
1:40:12.7 PM,476.9,9.5,8.2,-1.1
1:40:12.8 PM,477.0,9.5,8.5,-1.1
1:40:12.9 PM,477.1,9.8,8.5,-0.9
1:40:13.0 PM,477.2,9.8,8.9,-0.9
1:40:13.1 PM,477.3,10.2,8.9,-0.7
1:40:13.2 PM,477.4,10.2,9.2,-0.7
1:40:13.3 PM,477.5,10.2,9.2,-0.7
1:40:13.4 PM,477.6,10.5,9.5,-0.5
